,topic,period
31627793,0,4
31628212,0,4
31628571,0,4
31630870,13,4
31630958,14,4
31630979,0,4
31634402,4,4
31634440,10,4
31634531,17,4
31634756,10,4
31637921,10,4
31639670,1,4
31639685,10,4
31639688,10,4
31639689,10,4
31639706,4,4
31639746,0,4
31643071,3,4
31644790,3,4
31646853,4,4
31647325,8,4
31647624,16,4
31648536,12,4
31649125,0,4
31649212,8,4
31650723,0,4
31650726,4,4
31651077,3,4
31652190,17,4
31652191,14,4
31653523,0,4
31654150,1,4
31655134,6,4
31655317,8,4
31657711,12,4
31657865,3,4
31665111,10,4
31665116,0,4
31666620,10,4
31668410,15,4
31669197,16,4
31669513,17,4
31669514,4,4
31669631,10,4
31672434,12,4
31672648,16,4
31672652,13,4
31673826,12,4
31674040,12,4
31675173,0,4
31676342,4,4
31676345,6,4
31676891,4,4
31677558,1,4
31678141,15,4
31678686,8,4
31680053,13,4
31682398,11,4
31684819,8,4
31685715,0,4
31688390,5,4
31688792,8,4
31688833,6,4
31689346,0,4
31690566,0,4
31691890,10,4
31691946,6,4
31691957,3,4
31692815,3,4
31694410,11,4
31696635,4,4
31697345,17,4
31699657,11,4
31701524,12,4
31701593,6,4
31702868,9,4
31707622,13,4
31707834,0,4
31708268,0,4
31709583,17,4
31709893,12,4
31709976,0,4
31710202,3,4
31710427,1,4
31711246,17,4
31711577,1,4
31713055,17,4
31713344,6,4
31714320,14,4
31714640,17,4
31714969,0,4
31715528,12,4
31718050,3,4
31718934,4,4
31721353,17,4
31721973,18,4
31724337,13,4
31724376,6,4
31724529,8,4
31725065,0,4
31726009,3,4
31727238,3,4
31727257,3,4
31727575,1,4
31729323,3,4
31733006,18,4
31735632,17,4
31738410,10,4
31738773,6,4
31741230,9,4
31741232,9,4
31743292,14,4
31743455,17,4
31745812,12,4
31746638,18,4
31748467,13,4
31749152,10,4
31750687,5,4
31752504,6,4
31754710,14,4
31755294,8,4
31758349,8,4
31758580,10,4
31758673,16,4
31760892,17,4
31761934,0,4
31762152,0,4
31764503,0,4
31765502,14,4
31766856,11,4
31770261,15,4
31770500,5,4
31770523,10,4
31771376,10,4
31771655,8,4
31771724,17,4
31774945,0,4
31775847,6,4
31776574,10,4
31777048,17,4
31779583,13,4
31780687,12,4
31782166,17,4
31782536,17,4
31784210,10,4
31784300,11,4
31784325,16,4
31785929,10,4
31786018,3,4
31790297,6,4
31791288,13,4
31794095,0,4
31796268,10,4
31796489,14,4
31797911,17,4
31800129,10,4
31800149,3,4
31800965,1,4
31801624,0,4
31804756,10,4
31807967,2,4
31808890,11,4
31809406,18,4
31809565,4,4
31809961,10,4
31810468,14,4
31810818,15,4
31811010,6,4
31812340,2,4
31814345,5,4
31816725,10,4
31818473,4,4
31820394,1,4
31820529,1,4
31821482,6,4
31826297,10,4
31828686,17,4
31829279,8,4
31830620,0,4
31830661,10,4
31831053,15,4
31831353,4,4
31833581,12,4
31834012,5,4
31834330,6,4
31835489,17,4
31836869,5,4
31837560,11,4
31840222,1,4
31842893,13,4
31846723,17,4
31850511,8,4
31851522,4,4
31852491,17,4
31853639,12,4
31853958,17,4
31855061,0,4
31855244,0,4
31855975,12,4
31859762,17,4
31860733,4,4
31867766,2,4
31869360,6,4
31875650,10,4
31877313,7,4
31877431,10,4
31879186,12,4
31881552,4,4
31883594,3,4
31887669,3,4
31888346,12,4
31888378,13,4
31888915,5,4
31891449,13,4
31892051,3,4
31895873,6,4
31896523,10,4
31896762,16,4
31897563,4,4
31898274,6,4
31899949,10,4
31900532,3,4
31902433,13,4
31902925,12,4
31904155,10,4
31905420,12,4
31907007,15,4
31907589,10,4
31909594,3,4
31912315,17,4
31912883,9,4
31913863,0,4
31915108,10,4
31915109,10,4
31920295,13,4
31920296,13,4
31924554,16,4
31925745,15,4
31925752,12,4
31926066,10,4
31928212,3,4
31929304,0,4
31929426,8,4
31931326,10,4
31932875,13,4
31933226,8,4
31933251,3,4
31934885,6,4
31934942,10,4
31935278,0,4
31935901,3,4
31936209,10,4
31936623,3,4
31936806,3,4
31942459,0,4
31943293,13,4
31943313,0,4
31944378,17,4
31950342,17,4
31952493,17,4
31953031,7,4
31954541,8,4
31957529,11,4
31958565,10,4
31959728,3,4
31960519,10,4
31961001,4,4
31962185,6,4
31962247,10,4
31967518,1,4
31967910,12,4
31972774,0,4
31974914,13,4
31977750,0,4
31978221,11,4
31978224,7,4
31980497,0,4
31982376,4,4
31982514,7,4
31983615,13,4
31983658,13,4
31984471,12,4
31984634,14,4
31985380,13,4
31985852,10,4
31990585,8,4
31991809,3,4
31991858,3,4
31992792,3,4
31993739,0,4
31994466,16,4
31995565,6,4
31995663,12,4
31995674,5,4
31995677,8,4
31995679,18,4
31996324,17,4
31996347,0,4
32000269,18,4
32004170,0,4
32004247,14,4
32004406,8,4
32004415,6,4
32004485,0,4
32004774,10,4
32004775,10,4
32006141,4,4
32007904,3,4
32012127,17,4
32015045,11,4
32015123,3,4
32015456,1,4
32016563,0,4
32019879,3,4
32020249,13,4
32020321,12,4
32020360,14,4
32022291,0,4
32022312,10,4
32022785,9,4
32022898,17,4
32023226,11,4
32024370,1,4
32024944,6,4
32025768,10,4
32025770,3,4
32026236,0,4
32026239,18,4
32026777,16,4
32027646,0,4
32030538,10,4
32031216,0,4
32031495,0,4
32031531,18,4
32037060,3,4
32037061,17,4
32039550,10,4
32039939,17,4
32039940,5,4
32040035,11,4
32043324,4,4
32043746,4,4
32045349,12,4
32045591,0,4
32047941,17,4
32048875,9,4
32049891,10,4
32049892,0,4
32049893,12,4
32053548,0,4
32053549,10,4
32054370,17,4
32054536,14,4
32056930,18,4
32060515,11,4
32064510,0,4
32067250,12,4
32067562,5,4
32069255,9,4
32070148,0,4
32070198,1,4
32070589,10,4
32072435,2,4
32077134,8,4
32077469,0,4
32077627,10,4
32079593,0,4
32080226,4,4
32080823,13,4
32081671,0,4
32084326,3,4
32086072,0,4
32086125,10,4
32086703,6,4
32087137,10,4
32087794,0,4
32088273,0,4
32088322,3,4
32090363,0,4
32090870,3,4
32092397,0,4
32092690,16,4
32097248,17,4
32100195,9,4
32100960,4,4
32103121,0,4
32103309,10,4
32105625,14,4
32106182,18,4
32107726,4,4
32108577,11,4
32113122,10,4
32113855,11,4
32114746,0,4
32115446,17,4
32115736,10,4
32119764,14,4
32119894,1,4
32124673,17,4
32126445,10,4
32132314,0,4
32133144,0,4
32134971,10,4
32140913,12,4
32142005,4,4
32143767,9,4
32143960,17,4
32145538,3,4
32146997,1,4
32147005,1,4
32147163,8,4
32147362,1,4
32147594,4,4
32148231,12,4
32151568,18,4
32151929,10,4
32156151,7,4
32160157,0,4
32160389,10,4
32162434,8,4
32164981,3,4
32165251,5,4
32166445,10,4
32166540,6,4
32167789,0,4
32167963,4,4
32170643,12,4
32171855,10,4
32172196,17,4
32172488,13,4
32173335,8,4
32173850,10,4
32174918,4,4
32178837,9,4
32179906,11,4
32181540,8,4
32184039,12,4
32186413,13,4
32186635,4,4
32188572,10,4
32188836,11,4
32189094,14,4
32189191,2,4
32189334,17,4
32191793,0,4
32192799,9,4
32193378,3,4
32194183,6,4
32195940,12,4
32195986,14,4
32195987,17,4
32195988,18,4
32195989,17,4
32195990,0,4
32196506,6,4
32196749,12,4
32196880,12,4
32198892,8,4
32199328,10,4
32199329,10,4
32201893,0,4
32202067,14,4
32202224,12,4
32202961,3,4
32203138,0,4
32203892,1,4
32203895,10,4
32205294,15,4
32206807,0,4
32208022,0,4
32208127,17,4
32209333,0,4
32212950,17,4
32213067,4,4
32213443,11,4
32215783,0,4
32215878,6,4
32216735,17,4
32220480,10,4
32222808,0,4
32223608,16,4
32224815,1,4
32225069,15,4
32225092,10,4
32227354,17,4
32229403,10,4
32232392,0,4
32234021,8,4
32236456,12,4
32236642,0,4
32238005,17,4
32238835,11,4
32239743,14,4
32240081,8,4
32240089,8,4
32240336,0,4
32243207,13,4
32244454,10,4
32246140,0,4
32246190,12,4
32246728,18,4
32246970,0,4
32248324,0,4
32248452,3,4
32250064,8,4
32250985,4,4
32251979,10,4
32253210,12,4
32253220,12,4
32255280,10,4
32255762,2,4
32266457,2,4
32266670,18,4
32271160,3,4
32273301,11,4
32274564,0,4
32274565,2,4
32275768,3,4
32275933,3,4
32276619,6,4
32277501,4,4
32277819,12,4
32279102,2,4
32279215,11,4
32281166,11,4
32282500,6,4
32282815,18,4
32285126,13,4
32285503,5,4
32289310,6,4
32289799,14,4
32289835,10,4
32290626,5,4
32293299,3,4
32295275,3,4
32295975,0,4
32296497,17,4
32296498,1,4
32296501,11,4
32296502,17,4
32296503,5,4
32296873,3,4
32296932,4,4
32298746,12,4
32302012,10,4
32302703,0,4
32303943,6,4
32304488,1,4
32305434,11,4
32306101,10,4
32306458,8,4
32307267,3,4
32307853,5,4
32308139,0,4
32310850,11,4
32310854,13,4
32311018,8,4
32311843,0,4
32315803,0,4
32316681,3,4
32317164,0,4
32317314,4,4
32318070,4,4
32318809,13,4
32319943,10,4
32320285,2,4
32320302,17,4
32321363,12,4
32321450,13,4
32323189,0,4
32323190,6,4
32323191,12,4
32323192,6,4
32324735,0,4
32324800,14,4
32325205,17,4
32326873,8,4
32327497,12,4
32328932,17,4
32329020,8,4
32329231,6,4
32329259,16,4
32330546,0,4
32336695,13,4
32336696,13,4
32338010,4,4
32339392,2,4
32340217,16,4
32342769,17,4
32342997,0,4
32347108,0,4
32350907,6,4
32352512,8,4
32353052,9,4
32359477,15,4
32359771,0,4
32364049,12,4
32365274,0,4
32369623,0,4
32372695,13,4
32374049,14,4
32374280,15,4
32375836,10,4
32376593,10,4
32378757,10,4
32379593,1,4
32380672,11,4
32382756,6,4
32383061,17,4
32384536,12,4
32385902,14,4
32386102,12,4
32386186,0,4
32387500,3,4
32387638,10,4
32387655,0,4
32389722,17,4
32390087,2,4
32391674,15,4
32392023,0,4
32394434,18,4
32394828,12,4
32395775,0,4
32396168,17,4
32396238,10,4
32396575,15,4
32398308,0,4
32398337,8,4
32398418,10,4
32398419,18,4
32400211,10,4
32403134,0,4
32404057,12,4
32405651,4,4
32406764,0,4
32407286,6,4
32408589,11,4
32409349,0,4
32410208,6,4
32410776,0,4
32412437,10,4
32412995,4,4
32413768,0,4
32414583,6,4
32414688,2,4
32416256,4,4
32416590,10,4
32418497,12,4
32419938,12,4
32421365,5,4
32423467,13,4
32425051,8,4
32425265,0,4
32426842,0,4
32427780,0,4
32427781,10,4
32428257,10,4
32428767,10,4
32430968,17,4
32432845,17,4
32433187,11,4
32433836,8,4
32435011,13,4
32436010,6,4
32436620,1,4
32438078,1,4
32439366,0,4
32440843,17,4
32441568,0,4
32441664,11,4
32441889,12,4
32442429,10,4
32442515,0,4
32442868,10,4
32445064,11,4
32445361,10,4
32445366,0,4
32445373,0,4
32445376,0,4
32445379,10,4
32445484,15,4
32446640,0,4
32446789,9,4
32448898,4,4
32449596,3,4
32449675,10,4
32452306,0,4
32453285,8,4
32453305,12,4
32458370,6,4
32460209,0,4
32460216,10,4
32460506,17,4
32461505,11,4
32464644,10,4
32466800,10,4
32468081,0,4
32468340,12,4
32469450,10,4
32472626,10,4
32473812,13,4
32475347,10,4
32476465,6,4
32478597,17,4
32479700,2,4
32481459,10,4
32483521,3,4
32483692,8,4
32486359,17,4
32487569,0,4
32488110,10,4
32488251,0,4
32493881,0,4
32495366,13,4
32495380,4,4
32495641,12,4
32496356,1,4
32496573,8,4
32499303,13,4
32501555,12,4
32503469,13,4
32504638,3,4
32506921,17,4
32506922,1,4
32507958,17,4
32508205,17,4
32510723,0,4
32514594,0,4
32519044,8,4
32519091,2,4
32519769,17,4
32519774,8,4
32520841,1,4
32524645,15,4
32526791,0,4
32527146,0,4
32530403,6,4
32533157,4,4
32533666,8,4
32535150,17,4
32537644,17,4
32538046,6,4
32538234,6,4
32539664,15,4
32542562,4,4
32543062,11,4
32543717,17,4
32546332,0,4
32550814,8,4
32552217,3,4
32554724,15,4
32554740,15,4
32556275,0,4
32557643,12,4
32557653,12,4
32557742,10,4
32558589,10,4
32558674,17,4
32562438,17,4
32563354,13,4
32563610,0,4
32569061,5,4
32569062,10,4
32569412,15,4
32571814,11,4
32573110,0,4
32573468,10,4
32573889,11,4
32573929,0,4
32574792,17,4
32575011,8,4
32581058,3,4
32584616,5,4
32587087,0,4
32588427,0,4
32590747,0,4
32590748,6,4
32591987,4,4
32592203,8,4
32595026,0,4
32595082,5,4
32597263,17,4
32598032,10,4
32599993,8,4
32600437,17,4
32600864,0,4
32601035,4,4
32602563,10,4
32603441,18,4
32607084,13,4
32609433,17,4
32609540,17,4
32610165,0,4
32615534,10,4
32617768,4,4
32617833,5,4
32618881,17,4
32619360,0,4
32621551,8,4
32621653,5,4
32624260,4,4
32624339,17,4
32624425,11,4
32627615,17,4
32631634,12,4
32633615,3,4
32633764,0,4
32638662,9,4
32639295,0,4
32639454,4,4
32639476,11,4
32639669,17,4
32640933,0,4
32641110,17,4
32644231,10,4
32646357,10,4
32647323,0,4
32647957,12,4
32648719,3,4
32649262,13,4
32649488,5,4
32650321,3,4
32652460,0,4
32652651,10,4
32652886,12,4
32653093,1,4
32654554,11,4
32654697,11,4
32656767,11,4
32658025,0,4
32658554,15,4
32659173,1,4
32659304,7,4
32662301,3,4
32668377,10,4
32669065,5,4
32672609,8,4
32674901,6,4
32675042,14,4
32676789,12,4
32681168,17,4
32683645,11,4
32686429,12,4
32688207,2,4
32690785,0,4
32691140,2,4
32691329,5,4
32691832,17,4
32692127,12,4
32692416,8,4
32694082,8,4
32697563,2,4
32697609,10,4
32701594,10,4
32706505,12,4
32710922,0,4
32711426,2,4
32715505,12,4
32715917,13,4
32716487,17,4
32716959,13,4
32719130,3,4
32719867,11,4
32720301,12,4
32720540,12,4
32721597,12,4
32725160,9,4
32725454,0,4
32725840,10,4
32727789,5,4
32732515,9,4
32734288,8,4
32735901,14,4
32740098,4,4
32740508,8,4
32740886,0,4
32741536,9,4
32741861,6,4
32744607,10,4
32749392,10,4
32751375,15,4
32755413,18,4
32756879,17,4
32757218,5,4
32757857,17,4
32757963,0,4
32758158,17,4
32758877,17,4
32762118,11,4
32762672,13,4
32762829,10,4
32763234,17,4
32767279,0,4
32767297,14,4
32767599,8,4
32768536,11,4
32769659,18,4
32772568,17,4
32773570,0,4
32776967,9,4
32777298,15,4
32780750,10,4
32780857,10,4
32782230,17,4
32783166,0,4
32783634,0,4
32783974,4,4
32785944,16,4
32788120,13,4
32789881,12,4
32793975,3,4
32794527,3,4
32795542,12,4
32796020,15,4
32797895,3,4
32798059,12,4
32803287,1,4
32803288,4,4
32804907,4,4
32805205,13,4
32810553,0,4
32812029,3,4
32812211,9,4
32813334,0,4
32814447,0,4
32817005,0,4
32822662,8,4
32822984,10,4
32824472,17,4
32826600,7,4
32828677,17,4
32829325,10,4
32830297,12,4
32830825,0,4
32833236,15,4
32833715,12,4
32833716,11,4
32838267,0,4
32839259,12,4
32839811,8,4
32840322,15,4
32843687,1,4
32843769,17,4
32844462,0,4
32845063,10,4
32845586,0,4
32848364,5,4
32852246,8,4
32853747,0,4
32854553,10,4
32854568,5,4
32856157,12,4
32858054,5,4
32858576,10,4
32858577,17,4
32858619,0,4
32858690,0,4
32860057,0,4
32860364,12,4
32862412,6,4
32866928,13,4
32866937,10,4
32868633,17,4
32868662,9,4
32873054,9,4
32875388,12,4
32877431,18,4
32877949,12,4
32877950,3,4
32877954,6,4
32878811,0,4
32879465,4,4
32880844,4,4
32881037,12,4
32881780,9,4
32882431,0,4
32882715,0,4
32885997,8,4
32891946,10,4
32892542,10,4
32893815,12,4
32894298,0,4
32895134,6,4
32898221,17,4
32899296,10,4
32899873,18,4
32901306,10,4
32906585,6,4
32907357,9,4
32909640,0,4
32910307,14,4
32911715,10,4
32912282,8,4
32912882,0,4
32914670,0,4
32917732,9,4
32918468,4,4
32919007,17,4
32920717,13,4
32920985,6,4
32925623,0,4
32925625,18,4
32931711,0,4
32931713,0,4
32932111,17,4
32932413,12,4
32933552,13,4
32933574,17,4
32936583,8,4
32939689,17,4
32940186,4,4
32941395,1,4
32941397,10,4
32941398,17,4
32941948,17,4
32943547,3,4
32946271,4,4
32946681,6,4
32947075,4,4
32947553,4,4
32947554,17,4
32947555,10,4
32947556,17,4
32949107,5,4
32950049,6,4
32950590,5,4
32954790,7,4
32957015,13,4
32957885,0,4
32959678,11,4
32959916,10,4
32960547,10,4
32964730,11,4
32967924,3,4
32968164,10,4
32969471,0,4
32972255,11,4
32977298,0,4
32978045,0,4
32979899,0,4
32979939,13,4
32980041,8,4
32981127,18,4
32984899,17,4
32985698,2,4
32987102,8,4
32989552,0,4
32992346,10,4
32995996,0,4
32996120,12,4
32996592,0,4
32997183,5,4
32999156,17,4
33000387,0,4
33000411,14,4
33000734,17,4
33000751,6,4
33006487,10,4
33009140,17,4
33009287,10,4
33009288,0,4
33009290,12,4
33009571,10,4
33009604,8,4
33010046,17,4
33012330,8,4
33015725,6,4
33016786,12,4
33019484,0,4
33019835,8,4
33025378,13,4
33025449,2,4
33025511,12,4
33025552,5,4
33025766,17,4
33026344,11,4
33026569,11,4
33026608,12,4
33028567,5,4
33028568,7,4
33030858,6,4
33031829,13,4
33031955,13,4
33032843,12,4
33036662,13,4
33037773,0,4
33037919,12,4
33037969,4,4
33038432,14,4
33039940,4,4
33040625,15,4
33042274,3,4
33044962,17,4
33046300,8,4
33048112,9,4
33048456,9,4
33049598,0,4
33051647,4,4
33052712,4,4
33058758,8,4
33063676,16,4
33064879,13,4
33065614,10,4
33065717,0,4
33067703,0,4
33068296,0,4
33068377,10,4
33069639,6,4
33070481,0,4
33072089,3,4
33077364,17,4
33077649,17,4
33077653,0,4
33078242,12,4
33078438,15,4
33079627,18,4
33085800,8,4
33090593,12,4
33091676,10,4
33092505,2,4
33095285,0,4
33096054,10,4
33098047,0,4
33098746,13,4
33100081,13,4
33107768,1,4
33109244,13,4
33109246,13,4
33109252,13,4
33115543,13,4
33115675,13,4
33118186,12,4
33119158,0,4
33119895,10,4
33119907,10,4
33120169,4,4
33121473,13,4
33121691,4,4
33122763,5,4
33124633,14,4
33126339,0,4
33129116,10,4
33131123,1,4
33135384,10,4
33137482,8,4
33138848,13,4
33140868,0,4
33142237,3,4
33144331,16,4
33147810,10,4
33148686,13,4
33149054,10,4
33149056,10,4
33149057,10,4
33153451,8,4
33155133,10,4
33155789,2,4
33159822,14,4
33159947,10,4
33160705,0,4
33161337,6,4
33164075,10,4
33165142,6,4
33165216,10,4
33165648,17,4
33171342,17,4
33175653,8,4
33176850,13,4
33176886,13,4
33180272,17,4
33181784,17,4
33186235,9,4
33186238,6,4
33188708,0,4
33189082,0,4
33189593,0,4
33190234,8,4
33190285,8,4
33190850,0,4
33196621,4,4
33197071,17,4
33198577,18,4
33199490,0,4
33200296,4,4
33200888,11,4
33201745,17,4
33204069,10,4
33204316,3,4
33205694,2,4
33208569,5,4
33210302,13,4
33217032,6,4
33223554,15,4
33225754,8,4
33227656,0,4
33227982,3,4
33229275,0,4
33229405,0,4
33230029,14,4
33230044,10,4
33230090,18,4
33230696,5,4
33231835,10,4
33232506,5,4
33233561,1,4
33234672,6,4
33235029,9,4
33238269,5,4
33239110,17,4
33242185,4,4
33244634,5,4
33244764,12,4
33245363,4,4
33245629,17,4
33246587,12,4
33247015,8,4
33248082,0,4
33248210,15,4
33248407,8,4
33249076,4,4
33249784,17,4
33250016,13,4
33252119,4,4
33254251,17,4
33256251,3,4
33258161,17,4
33260235,6,4
33262265,8,4
33263295,10,4
33263436,6,4
33272693,4,4
33274683,18,4
33274684,9,4
33274740,17,4
33274879,4,4
33276703,0,4
33278240,10,4
33278241,10,4
33283466,10,4
33285415,10,4
33288887,0,4
33291270,10,4
33295650,0,4
33297765,2,4
33298745,0,4
33300255,16,4
33300552,4,4
33302210,0,4
33302389,4,4
33302823,17,4
33303577,3,4
33303711,10,4
33303832,7,4
33305170,9,4
33305740,17,4
33309328,0,4
33311791,0,4
33313798,5,4
33313994,17,4
33314287,10,4
33315762,17,4
33316898,10,4
33317915,10,4
33318618,3,4
33319340,12,4
33320718,17,4
33323202,0,4
33323208,12,4
33323473,13,4
33323657,10,4
33326123,8,4
33327737,11,4
33329588,3,4
33331484,4,4
33331878,3,4
33332031,11,4
33332978,0,4
33335114,3,4
33338686,0,4
33346393,6,4
33347017,5,4
33347018,14,4
33347810,14,4
33349320,6,4
33350762,18,4
33350782,15,4
33353566,9,4
33354740,17,4
33357460,0,4
33358761,17,4
33360678,10,4
33361309,17,4
33367582,17,4
33368219,3,4
33368454,0,4
33369739,8,4
33369999,11,4
33370636,17,4
33373763,13,4
33373824,10,4
33376032,0,4
33381803,17,4
33383447,13,4
33385970,3,4
33386336,8,4
33386947,13,4
33388644,10,4
33388731,1,4
33388822,18,4
33390567,13,4
33393992,3,4
33394991,10,4
33396562,3,4
33397252,17,4
33398848,4,4
33399649,12,4
33400267,12,4
33401330,11,4
33403793,11,4
33404230,3,4
33404749,10,4
33408795,3,4
33414636,15,4
33415498,16,4
33420997,4,4
33421628,4,4
33423077,0,4
33427019,4,4
33431146,8,4
33432012,1,4
33432589,6,4
33433791,0,4
33434363,0,4
33439175,10,4
33441294,3,4
33443921,8,4
33450064,10,4
33452682,1,4
33453797,10,4
33462848,10,4
33463382,17,4
33469905,6,4
33470777,10,4
33475734,13,4
33478264,0,4
33479967,10,4
33480024,17,4
33481403,5,4
33481635,11,4
33482745,15,4
33484741,17,4
33486216,10,4
33493441,16,4
33493795,14,4
33493875,0,4
33502462,9,4
33502473,13,4
33502648,17,4
33506266,10,4
33506480,4,4
33508271,10,4
33508404,17,4
33511686,13,4
33512454,6,4
33515688,17,4
33517479,10,4
33521960,14,4
33523228,15,4
33523711,11,4
33527677,17,4
33533509,17,4
33534526,1,4
33535254,10,4
33538550,12,4
33539569,17,4
33539809,10,4
33539932,12,4
33542452,10,4
33543753,17,4
33546578,12,4
33547201,0,4
33547647,17,4
33548864,12,4
33549035,0,4
33549983,0,4
33549985,2,4
33550045,5,4
33550409,12,4
33551091,17,4
33554521,12,4
33554524,0,4
33554587,18,4
33554692,17,4
33555057,0,4
33555096,11,4
33556128,17,4
33556319,13,4
33556336,0,4
33558310,0,4
33559152,17,4
33559708,12,4
33560096,5,4
33560100,12,4
33564926,4,4
33565627,17,4
33565811,17,4
33567334,12,4
33567945,2,4
33567992,0,4
33569666,0,4
33569705,12,4
33569746,17,4
33571378,5,4
33573739,14,4
33576504,0,4
33577056,8,4
33579175,10,4
33581174,13,4
33582955,11,4
33582982,5,4
33583295,4,4
33587356,13,4
33587760,10,4
33588339,12,4
33589104,0,4
33590498,10,4
33591649,15,4
33592700,10,4
33592866,0,4
33592868,13,4
33596033,12,4
33599311,10,4
33599720,13,4
33600473,10,4
33601432,12,4
33601929,5,4
33602145,4,4
33604964,0,4
33606356,8,4
33607668,0,4
33608077,12,4
33609987,0,4
33611937,0,4
33611977,12,4
33612303,3,4
33613026,10,4
33615419,12,4
33616704,14,4
33617925,0,4
33618135,10,4
33621601,13,4
33624854,10,4
33626445,10,4
33632623,4,4
33632667,2,4
33638184,12,4
33638727,17,4
33640302,11,4
33640783,6,4
33641138,16,4
33641356,16,4
33641562,14,4
33642512,17,4
33642514,12,4
33649521,12,4
33652935,10,4
33656955,4,4
33656974,12,4
33660661,11,4
33662960,0,4
33663560,3,4
33663616,17,4
33667247,10,4
33675184,0,4
33675301,10,4
33675656,17,4
33676308,18,4
33676589,13,4
33676590,13,4
33676831,4,4
33677539,0,4
33677744,6,4
33682351,16,4
33683085,0,4
33686418,2,4
33687300,17,4
33687959,18,4
33691624,0,4
33692435,12,4
33692613,17,4
33704429,0,4
33706049,4,4
33710349,8,4
33710622,17,4
33710725,8,4
33711005,12,4
33714800,4,4
33720327,17,4
33724781,3,4
33725990,11,4
33729629,10,4
33731596,4,4
33731708,3,4
33731764,12,4
33733979,17,4
33734211,17,4
33734351,10,4
33736821,9,4
33739925,12,4
33740050,17,4
33740362,8,4
33740858,4,4
33742436,6,4
33742775,16,4
33742783,12,4
33744464,10,4
33745217,3,4
33751415,17,4
33752299,0,4
33755168,13,4
33756448,10,4
33759449,16,4
33759812,8,4
33761618,18,4
33761922,0,4
33763785,0,4
33764242,4,4
33766142,8,4
33768555,13,4
33769612,8,4
33769995,11,4
33772839,10,4
33774658,10,4
33774900,17,4
33775978,3,4
33776918,7,4
33778855,10,4
33782837,12,4
33783484,0,4
33784320,16,4
33785875,3,4
33793580,6,4
33794263,0,4
33795358,0,4
33796930,11,4
33798455,5,4
33798871,2,4
33801290,10,4
33803489,10,4
33806585,10,4
33810104,10,4
33813939,8,4
33814542,10,4
33817848,0,4
33817856,0,4
33818548,0,4
33819741,3,4
33821323,5,4
33821517,2,4
33822698,15,4
33830408,2,4
33830470,12,4
33834965,12,4
33836157,16,4
33837535,15,4
33838991,15,4
33840795,2,4
33840796,0,4
33843994,17,4
33846903,10,4
33849618,18,4
33851939,10,4
33853422,5,4
33855802,11,4
33858461,10,4
33860722,3,4
33860922,5,4
33866281,12,4
33866536,3,4
33871596,13,4
33872583,16,4
33872691,16,4
33875451,4,4
33879725,13,4
